# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-20.006798350725656,-158.0,0.4867386723308063,2.054490544610685,0.0,0.0
 0.12091556894990815,0.007310287407239997,0.060457784474954084,0.5000000000000001,-20.006798350725656,-157.99300202202852,0.4867386723308063,2.054490544610685,0.0,0.0
 0.1709270293614135,0.014608024683158756,0.14592129915566082,1.708878604573713,-19.80310342393376,-157.98600404405707,0.48696993892990437,2.053514847749036,4.072964978743799,81.44063271159338
 0.209252364976544,0.02189327612413839,0.1900896971689787,1.1524595232997923,-19.599660983289784,-157.9790060660856,0.4871879172867747,2.0525960610212906,5.3083016072444105,32.23289786438066
 0.2415206211040935,0.02916610520925355,0.22538649304031882,1.0938550794880104,-19.39647511908439,-157.97200808811414,0.4873926843138022,2.051733709150549,6.296772388388251,30.63291605336921
 0.26991322531283707,0.03642657459938918,0.25571692320846545,1.068251082047849,-19.193549881626492,-157.96501011014266,0.4875843192948026,2.050927317445952,7.147116057617816,29.94947779280137
 0.29554947516923163,0.04367474613640414,0.2827313502410343,1.0537589227712458,-18.990889280771956,-157.9580121321712,0.48776290355361224,2.0501764129958797,7.9052358277739545,29.572179020054183
 0.3190945967651886,0.05091068084236915,0.30732203596720997,1.044406826524874,-18.78849728562545,-157.95101415419973,0.4879285212415237,2.049480521154044,8.595920574105607,29.334516006502806
 0.3409822251052493,0.058134438918863454,0.3300384109352192,1.0378637015885213,-18.586377824008757,-157.94401617622827,0.48808125848412837,2.0488391689239966,9.234415829638193,29.171513953567747
 0.3615137058157948,0.06534607974633451,0.3512479654605218,1.0330260551743264,-18.384534782110652,-157.9370181982568,0.4882212036808114,2.0482518834920955,9.830905269021061,29.05243161914256
 0.3809085503989859,0.07254566188352839,0.3712111281073898,1.02930253249719,-18.182972004135827,-157.93002022028531,0.48834844758488966,2.047718191683552,10.392595677178756,28.960809958977006
 0.3993325508068772,0.07973324306696357,0.39012055060293177,1.026347268611803,-17.981693291904087,-157.92302224231386,0.4884630831167669,2.04723762053672,10.924810452431863,28.887036662523847
 0.41691457208999594,0.08690888021049221,0.4081235614484371,1.023944321054302,-17.78070240446818,-157.91602426434238,0.4885652052489327,2.0468096975724706,11.431614386048324,28.825123428957696
 0.4337571426614291,0.09407262940490368,0.42533585737571217,1.0219518365248232,-17.580003057832368,-157.90902628637093,0.4886549110823597,2.0464339502595448,11.916194489706724,28.771148774659256
 0.44994343181692575,0.10122454591759625,0.4418502872391769,1.0202727570733328,-17.379598924595925,-157.90202830839945,0.4887323000407333,2.046109904986135,12.381104236506923,28.72244171186835
 0.465542015702804,0.1083646841923149,0.4577427237598651,1.0188384174460825,-17.179493633562377,-157.895030330428,0.4887974731329407,2.0458370899311604,12.828426766016063,28.67712433268455
 0.48061023261878877,0.11549309784894313,0.47307612416079686,1.0175988629859527,-16.979690769577704,-157.88803235245652,0.4888505337262583,2.0456150316079436,13.259887689346607,28.633840734854132
 0.4951966067803021,0.12260983968336257,0.4879034196995461,1.0165168790110701,-16.7801938730874,-157.88103437448507,0.4888915869609743,2.0454432570954117,13.676935356333235,28.591592562257524
 0.5093426384416717,0.12971496166736174,0.5022696226109848,1.0155641705984848,-16.581006439961136,-157.8740363965136,0.4889207400599509,2.0453212925215265,14.080799329059055,28.549630199733
 0.5230841518314651,0.1368085149486216,0.5162133951365693,1.0147188399162288,-16.3821319211523,-157.86703841854214,0.48893810177082786,2.045248665175033,14.472533931855896,28.507384280381114
 0.5364523275198764,0.1438905498507463,0.5297682396756681,1.0139636742543219,-16.18357372249838,-157.86004044057066,0.4889437831544329,2.045224899984361,14.853051252613843,28.46441650881455
 0.5494745050925676,0.15096111587336097,0.5429634163062207,1.013284956136997,-15.985335204420991,-157.85304246259918,0.48893789670573007,2.0452495229713303,15.223146587488968,28.420387666288
 0.562174815679722,0.15802026169226466,0.5558246603861435,1.0126716186713678,-15.787419681726945,-157.84604448462773,0.4889205566627161,2.0453220597346538,15.583518319168268,28.37503297311416
 0.5745746864588556,0.165068035159646,0.5683747510692868,1.0121146346349474,-15.58983042341507,-157.83904650665625,0.4888918793248437,2.045442033893042,15.934783662776324,28.328145499642247
 0.5866932474544999,0.17210448330435346,0.5806339669566799,1.0116065671327894,-15.392570652366821,-157.8320485286848,0.48885198211530206,2.04560897078277,16.277491289530726,28.279564453038414
 0.5985476628176309,0.1791296523322241,0.5926204551360629,1.011141234063951,-15.195643545277317,-157.8250505507133,0.48880098458555865,2.045822393029493,16.612131518689367,28.22916347266017
 0.6101534030495512,0.18614358762647398,0.6043505329335933,1.0107134541292047,-14.999052232377533,-157.81805257274186,0.4887390076358802,2.0460818235834757,16.939144679378614,28.1768464703211
 0.6215244705530703,0.19314633374813706,0.6158389368013095,1.010318852135992,-14.802799797292534,-157.81105459477038,0.4886661736662682,2.046386784862552,17.258927978772707,28.12253988423962
 0.6326735879370458,0.20013793443656727,0.6270990292450559,1.0099537080783068,-14.606889276907838,-157.80405661679893,0.48858260664865627,2.046736798223986,17.571841217339482,28.066189258758687
 0.643612356329486,0.20711843260999652,0.6381429721332665,1.0096148388920179,-14.411323661167636,-157.79705863882745,0.48848843216038534,2.04713138359778,17.87821157959239,28.007756564682392
