# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.468395493505704,2.015603695784433,1.812290886812674,-0.9969615594038063,-2.571580430907941,-138.68181256241536,0.00718987738846586,139.08443023023165,-0.787033926541189,3.7931528191918833
 2.480605290077604,2.0375827689406947,1.8001178829502316,-0.9969866238769095,-2.5806378478352117,-138.6729058905398,0.006804879417844116,146.9533754525829,-0.7418155473708554,3.7034506598087695
 2.492888511733899,2.0595435893184693,1.7878713738361696,-0.9970111634178378,-2.5892037294303143,-138.66399921866423,0.006421965806042467,155.71555972146314,-0.6973644077091564,3.618850241859626
 2.5052450027937474,2.0814831757704875,1.7755515174780883,-0.9970351856696509,-2.5972803408170178,-138.65509254678864,0.00604067582547862,165.54439087463646,-0.6536330862527662,3.5391375467823827
 2.517674612330585,2.1033985470691006,1.763158467179745,-0.9970586977502588,-2.6048695560146276,-138.64618587491307,0.005660547048681829,176.6613706060212,-0.6105755112514074,3.464113242958234
 2.5301771942801015,2.1252867219113796,1.7506923714365503,-0.9970817062852023,-2.6119728585716038,-138.6372792030375,0.005281117129269832,189.353876371657,-0.5681468504392151,3.393591898338473
 2.5427526075560145,2.147144718924137,1.7381533738238482,-0.997104217379429,-2.6185913414094832,-138.62837253116194,0.00490191861747815,204.0017548301244,-0.5263034059132368,3.3274011444319878
 2.5554007161741352,2.16896955666889,1.7255416128767824,-0.997126236645145,-2.6247257058721245,-138.61946585928635,0.0045224849443451206,221.11737513916813,-0.4850025128542055,3.2653809597950736
 2.5681213893852455,2.190758253646761,1.7128572219622036,-0.9971477691526798,-2.6303762599470395,-138.6105591874108,0.004142339504198622,241.4094737976964,-0.44420243969317114,3.2073831694221586
 2.5809145018173623,2.2125078283033353,1.700100329140575,-0.9971688194971823,-2.6355429156896006,-138.60165251553522,0.0037610025457676696,265.88655227721654,-0.4038622946508549,3.153270578709473
 2.5937799336280065,2.2342152990334894,1.6872710570191949,-0.997189391712895,-2.640225185782446,-138.59274584365966,0.003377984204829109,296.03453993965303,-0.36394193073033265,3.1029167546085783
 2.606717570667128,2.2558776841861814,1.674369522594296,-0.9972094893284276,-2.644422179255826,-138.58383917178406,0.0029927870459814584,334.1367042278341,-0.3244018564355056,3.0562052541174167
 2.6197273046514185,2.2774920020692337,1.6613958370826056,-0.9972291153190672,-2.648132596309354,-138.5749324999085,0.00260490322905719,383.89142016685844,-0.2852031454300828,3.013029401889076
 2.632809033350785,2.2990552709541068,1.6483501057407541,-0.9972482721249989,-2.6513547222328238,-138.56602582803293,0.0022138081064181627,451.71033437850804,-0.24630734954974545,2.973291739509948
 2.645962660787824,2.3205645090806764,1.6352324276725845,-0.997266961601189,-2.654086420392295,-138.55711915615734,0.0018189677646913691,549.7623539082748,-0.20767641265096523,2.93690368559482
 2.659188097451205,2.342016734662017,1.6220428956223343,-0.9972851850532475,-2.656325124222426,-138.54821248428178,0.0014198295091305926,704.3099143729816,-0.16927258336422782,2.9037853542537726
 2.6724852605239664,2.3634089658892186,1.6087815957542677,-0.9973029431542368,-2.658067828218834,-138.5393058124062,0.0010158275372195381,984.4190705216947,-0.1310583307786779,2.873865077569109
 2.6858540741277825,2.384738220936231,1.5954486074160008,-0.9973202359901995,-2.6593110778655618,-138.53039914053065,0.0006063641203241301,1649.1740960290545,-0.09299625857400094,2.8470792796312216
 2.69929446958438,2.406001517964755,1.5820440028858294,-0.9973370629947984,-2.660050958451738,-138.52149246865505,0.00019084366759590326,5239.890914889683,-0.055049019098090304,2.8233722436555118
 2.712806385695365,2.4271958751291858,1.5685678471020068,-0.9973534229439526,-2.660283082719522,-138.5125857967795,0.00023137737998615341,4321.943657845223,-0.01717922653437363,2.802695950201223
 2.726389769041844,2.4483183105816244,1.555020197373261,-0.9973693139020111,-2.66000257729988,-138.50367912490393,0.0006609712419090493,1512.925126835702,0.020650629705941854,2.7850098370463163
 2.7400445743053483,2.469365842476973,1.5414011030683246,-0.9973847332218462,-2.6592040678375115,-138.49477245302836,0.0010986139316877849,910.2378653288279,0.058478275373346454,2.770280859918841
 2.753770764611691,2.490335488978111,1.5277106052833898,-0.9973996775061824,-2.657881662762896,-138.48586578115277,0.0015450262704379738,647.2381856112561,0.09634174123351402,2.758483236435314
 2.767568311899559,2.511224268261188,1.5139487364862723,-0.9974141425279528,-2.6560289356106987,-138.4769591092772,0.002000968964704664,499.7578761285768,0.1342794565977744,2.7495985027439764
 2.7814371973157814,2.532029198521027,1.500115520134248,-0.9974281232321272,-2.653638905800978,-138.46805243740164,0.0024672310697122345,405.31266498546285,0.17233034508491424,2.7436154633328647
 2.795377411639421,2.5527472979766554,1.486210970264299,-0.99744161367519,-2.6507040177767287,-138.45914576552607,0.0029446498445726364,339.59895158438854,0.21053392409270855,2.740530247301103
 2.809388955737028,2.573375584876998,1.4722350910536386,-0.9974546069513702,-2.647216118414465,-138.45023909365048,0.0034341035378280837,291.1968113321519,0.24893040609700873,2.7403462271412264
 2.823471841051615,2.5939110775067222,1.45818787634758,-0.997467095149064,-2.643166432549522,-138.44133242177492,0.003936518947040143,254.03154753056552,0.2875608069284581,2.7430743039166696
 2.8376260901281656,2.6143507941922617,1.4440693091519892,-0.9974790693051446,-2.638545536524931,-138.43242574989935,0.004452875779745159,224.573971847297,0.326467055906662,2.7487328199318117
 2.8518517371787726,2.6346917533080525,1.4298793610883829,-0.9974905192801611,-2.6333433295930466,-138.4235190780238,0.0049842107353240414,200.6335713120658,0.365692113221825,2.757347850373474
 2.8661488286907852,2.6549309732829705,1.4156179918071201,-0.9975014337202874,-2.6275490030380073,-138.4146124061482,0.005531622836996705,180.7787749576455,0.4052800914207501,2.76895326337267
 2.880517424081723,2.6750654726070224,1.4012851483556275,-0.9975117999726342,-2.6211510068025565,-138.40570573427263,0.006096281160579749,164.0344291313659,0.4452763865482499,2.7835911610905146
 2.8949575964050474,2.695092269838285,1.3868807644985046,-0.9975216039393199,-2.6141370135052333,-138.39679906239706,0.00667942607675875,149.71346168191425,0.485727811294474,2.801311773882701
